question_set,question_id,source,selected_system,outcome,probability,brier,hist_available,market_available,market_sharpness,base_prior_sharpness,horizon_days,evidence_strength,evidence_disagreement,source_hist_coverage,source_prior_sharpness
2025-08-17-llm,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,d700c61c4b988b77ca70229e22c13ef7a0c0bff407f8056a5c363c58b514aa6c::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,19fe79dd3c949d77e31f598f3012001f0ec798dae23ab312f28e40ad40a80046::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,975d02beef1ceddee5c08e950f851f87e0544a43acf3a0b2d21c2e2eac16c3c5::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,4093ea3dcb75afc668a669812c21296be9ce9b93593413b060d51c61133ac505::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,a6b56a1a459b72ebfc6fcae606a89899f1f08a97f4ca1881dbe33f3485e2c1d1::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,451aa86022cadf5f8c08fc46fecf8c86d46b17ed4f97a03c14380c9c75837f23::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,5b1e224969367d47ae6856711b3f9d1335671d330c6ad42ac64f2803cf2a350f::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,aa891f1f350d0d5e590dff3bdb7f1df495cd195d71b9b51442633e9a16476a0e::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,d29cfe6522b9f89ae964739bd2fb256f33d5eced5b84359cc9600dfca4c02c8a::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,3e4a4efdf003cb2adc2cbc448f81b9a07581a38c82b16b408e4c0256c597336c::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,05829cc0dbcd637e42685a7d0ae170776a4180717f3c59f98296c4c79b873905::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,03db6b3b50eb1718de13b4537b3b01187947d1743d8c25c4e7348a05ba1f476e::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,62a97de6a809b87851c284ae04792ab6ddd70518772fd3e0b1e7af339e5bcba8::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,542803238e72a73fbfdeb6fc18e2475361b083f959142af1a4fc6eb152ea482a::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,8d359028f1e19c3ac73dad358d6c28445f5e93362ec41529d08985c0ec857f15::2026-02-13,wikipedia,historical_analog,0,0.228,0.051984,0.0,0.0,0.0,0.272,180.0,0.5532,0.0,0.0,0.24925
2025-08-17-llm,AAL::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AAL::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AAL::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AAL::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ADP::2025-08-24,yfinance,aia_baseline,1,0.4991260008901692,0.25087476298427475,1.0,0.0,0.0,0.0605,7.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ADP::2025-09-16,yfinance,aia_baseline,0,0.4991260008901692,0.24912676476461315,1.0,0.0,0.0,0.0605,30.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ADP::2025-11-15,yfinance,aia_baseline,0,0.6410190263778343,0.41090539217838656,1.0,0.0,0.0,0.19700000000000006,90.0,0.6107000000000004,0.06549860815457668,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ADP::2026-02-13,yfinance,aia_baseline,0,0.5782572358886419,0.3343814308575724,1.0,0.0,0.0,0.119,180.0,0.36890000000000006,0.10843046896177824,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AJG::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AJG::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AJG::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AJG::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,APA::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,APA::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,APA::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,APA::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AXON::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AXON::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AXON::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,AXON::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BKNG::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BKNG::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BKNG::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BKNG::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BLK::2025-08-24,yfinance,aia_baseline,1,0.4991260008901692,0.25087476298427475,1.0,0.0,0.0,0.0605,7.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BLK::2025-09-16,yfinance,aia_baseline,0,0.4991260008901692,0.24912676476461315,1.0,0.0,0.0,0.0605,30.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BLK::2025-11-15,yfinance,aia_baseline,0,0.6410190263778343,0.41090539217838656,1.0,0.0,0.0,0.19700000000000006,90.0,0.6107000000000004,0.06549860815457668,0.9482758620689655,0.10925000000000001
2025-08-17-llm,BLK::2026-02-13,yfinance,aia_baseline,0,0.5782572358886419,0.3343814308575724,1.0,0.0,0.0,0.119,180.0,0.36890000000000006,0.10843046896177824,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CI::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CI::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CI::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CI::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COF::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COF::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COF::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COF::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COO::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COO::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COO::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,COO::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CPAY::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CPAY::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CPAY::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CPAY::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CRWD::2025-08-24,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CRWD::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CRWD::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CRWD::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CZR::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CZR::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CZR::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,CZR::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DAY::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,0.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DAY::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,0.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DAY::2025-11-15,yfinance,search_llm_loop,1,0.7534184565969777,0.06080245754701657,0.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DAY::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,0.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DECK::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DECK::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DECK::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DECK::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DGX::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DGX::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DGX::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DGX::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DXCM::2025-08-24,yfinance,aia_baseline,1,0.4991260008901692,0.25087476298427475,1.0,0.0,0.0,0.0605,7.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DXCM::2025-09-16,yfinance,aia_baseline,0,0.4991260008901692,0.24912676476461315,1.0,0.0,0.0,0.0605,30.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DXCM::2025-11-15,yfinance,aia_baseline,0,0.6410190263778343,0.41090539217838656,1.0,0.0,0.0,0.19700000000000006,90.0,0.6107000000000004,0.06549860815457668,0.9482758620689655,0.10925000000000001
2025-08-17-llm,DXCM::2026-02-13,yfinance,aia_baseline,0,0.5782572358886419,0.3343814308575724,1.0,0.0,0.0,0.119,180.0,0.36890000000000006,0.10843046896177824,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ETR::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ETR::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ETR::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,ETR::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,EXE::2025-08-24,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,EXE::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,EXE::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,EXE::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,FANG::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,FANG::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,FANG::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,FANG::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GEN::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GEN::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GEN::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GEN::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GIS::2025-08-24,yfinance,aia_baseline,1,0.4991260008901692,0.25087476298427475,1.0,0.0,0.0,0.0605,7.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GIS::2025-09-16,yfinance,aia_baseline,0,0.4991260008901692,0.24912676476461315,1.0,0.0,0.0,0.0605,30.0,0.1968,0.49186991869918695,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GIS::2025-11-15,yfinance,aia_baseline,0,0.6410190263778343,0.41090539217838656,1.0,0.0,0.0,0.19700000000000006,90.0,0.6107000000000004,0.06549860815457668,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GIS::2026-02-13,yfinance,aia_baseline,0,0.5782572358886419,0.3343814308575724,1.0,0.0,0.0,0.119,180.0,0.36890000000000006,0.10843046896177824,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GLW::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GLW::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GLW::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GLW::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GM::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GM::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GM::2025-11-15,yfinance,aia_baseline,1,0.6510118210696993,0.12179274903308754,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,GM::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,HOLX::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,0.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,HOLX::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,0.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,HOLX::2025-11-15,yfinance,search_llm_loop,1,0.7534184565969777,0.06080245754701657,0.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,HOLX::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,0.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IP::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IP::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IP::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IP::2026-02-13,yfinance,aia_baseline,1,0.588876602101317,0.16902244829975885,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IPG::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,0.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IPG::2025-09-16,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,0.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IPG::2025-11-15,yfinance,search_llm_loop,0,0.7534184565969777,0.5676393707409719,0.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,IPG::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,0.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,KDP::2025-08-24,yfinance,aia_baseline,1,0.5100496463812431,0.24005134901114497,1.0,0.0,0.0,0.0605,7.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,KDP::2025-09-16,yfinance,aia_baseline,0,0.5100496463812431,0.2601506417736311,1.0,0.0,0.0,0.0605,30.0,0.1568,0.3826530612244898,0.9482758620689655,0.10925000000000001
2025-08-17-llm,KDP::2025-11-15,yfinance,aia_baseline,0,0.6510118210696993,0.42381639117248626,1.0,0.0,0.0,0.19700000000000006,90.0,0.5707000000000003,0.0,0.9482758620689655,0.10925000000000001
2025-08-17-llm,KDP::2026-02-13,yfinance,aia_baseline,0,0.588876602101317,0.3467756525023928,1.0,0.0,0.0,0.119,180.0,0.3289000000000001,0.0,0.9482758620689655,0.10925000000000001
